databaseId,caseId,url,longUrl,title,citation,language,docketNumber,decisionDate,keywords,topics,concatenatedId,aiContentId
onltb,2010canlii25273,https://canlii.ca/t/29q57,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25273/2010canlii25273.html,SWT-06710-10 (Re),2010 CanLII 25273 (ON LTB),en,SWT-06710-10,2010-04-09,tenancy — eviction — returning the keys — unit — pay the the full amount,,2010onltb1000663,NA
onltb,2010canlii25272,https://canlii.ca/t/29q5b,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25272/2010canlii25272.html,TEL-03073-10 (Re),2010 CanLII 25272 (ON LTB),en,TEL-03073-10,2010-04-09,replacement keys — prospective buyers — locks — real estate — privilege,,2010onltb1000662,NA
onltb,2010canlii25261,https://canlii.ca/t/29q4t,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25261/2010canlii25261.html,SWL-06132-10 (Re),2010 CanLII 25261 (ON LTB),en,SWL-06132-10,2010-04-09,furnace — tenancy — rent — abatement — unit,,2010onltb1000651,NA
onltb,2010canlii25260,https://canlii.ca/t/29q4v,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25260/2010canlii25260.html,SWL-06272-10 (Re),2010 CanLII 25260 (ON LTB),en,SWL-06272-10,2010-04-09,eviction — fugitive in her rental unit — termination of the tenancy — application — harbouring,,2010onltb1000650,NA
onltb,2010canlii25242,https://canlii.ca/t/29q47,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25242/2010canlii25242.html,SOL-03770-10 (Re),2010 CanLII 25242 (ON LTB),en,SOL-03770-10,2010-04-09,tenancy — rent deposit — eviction — pay — owing,,2010onltb1000632,NA
onltb,2010canlii25401,https://canlii.ca/t/29q25,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25401/2010canlii25401.html,CEL-23223 (Re),2010 CanLII 25401 (ON LTB),en,CEL-23223,2010-04-08,ill — peremptory — second adjournment — application — representative,,2010onltb1000711,NA
onltb,2010canlii25399,https://canlii.ca/t/29q24,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25399/2010canlii25399.html,CEL-23221 (Re),2010 CanLII 25399 (ON LTB),en,CEL-23221,2010-04-08,ill — ready to proceed — peremptory — second adjournment — application,,2010onltb1000709,NA
onltb,2010canlii25291,https://canlii.ca/t/29q7d,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25291/2010canlii25291.html,TEL-02437-10 (Re),2010 CanLII 25291 (ON LTB),en,TEL-02437-10,2010-04-08,tenancy — rent deposit — eviction — owing — pay,,2010onltb1000681,NA
onltb,2010canlii25274,https://canlii.ca/t/29q59,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25274/2010canlii25274.html,TEL-02933-10 (Re),2010 CanLII 25274 (ON LTB),en,TEL-02933-10,2010-04-08,rent deposit — tenancy — unit — eviction may be enforced — pay,,2010onltb1000664,NA
onltb,2010canlii25235,https://canlii.ca/t/29q3z,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25235/2010canlii25235.html,SOL-03453-10 (Re),2010 CanLII 25235 (ON LTB),en,SOL-03453-10,2010-04-08,eviction — tenancy — pay — charges — owing,,2010onltb1000625,NA
onltb,2010canlii25230,https://canlii.ca/t/29q3t,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25230/2010canlii25230.html,SOL-02985-10 (Re),2010 CanLII 25230 (ON LTB),en,SOL-02985-10,2010-04-08,arrears — rent — tenancy — evict — voided,,2010onltb1000620,NA
onltb,2010canlii25196,https://canlii.ca/t/29q2p,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25196/2010canlii25196.html,EAL-05211-10 (Re),2010 CanLII 25196 (ON LTB),en,EAL-05211-10,2010-04-08,tenancy — rental unit — pay — evict — toll,,2010onltb1000586,NA
onltb,2010canlii25418,https://canlii.ca/t/29q61,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25418/2010canlii25418.html,TNL-03674-10 (Re),2010 CanLII 25418 (ON LTB),en,TNL-03674-10,2010-04-07,purchaser — eviction — intends to occupy the rental — realtor — granny,,2010onltb1000728,NA
onltb,2010canlii25391,https://canlii.ca/t/29q1v,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25391/2010canlii25391.html,CEL-02475-10 (Re),2010 CanLII 25391 (ON LTB),en,CEL-02475-10,2010-04-07,eviction — tenancy — pay — rent — owing,,2010onltb1000701,NA
onltb,2010canlii25390,https://canlii.ca/t/29q1t,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25390/2010canlii25390.html,CEL-02480-10 (Re),2010 CanLII 25390 (ON LTB),en,CEL-02480-10,2010-04-07,rent — arrears — owing — tenancy — deposit,,2010onltb1000700,NA
onltb,2010canlii25309,https://canlii.ca/t/29q80,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25309/2010canlii25309.html,TNT-03652-10 (Re),2010 CanLII 25309 (ON LTB),en,TNT-03652-10,2010-04-07,apartment — property standard inspector — lock — safety devices — trustworthy evidence,,2010onltb1000698,NA
onltb,2010canlii25307,https://canlii.ca/t/29q7w,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25307/2010canlii25307.html,TNT-02141 (Re),2010 CanLII 25307 (ON LTB),en,TNT-02141,2010-04-07,rental unit — residential complex — parking — balcony — enjoyment,,2010onltb1000697,NA
onltb,2010canlii25306,https://canlii.ca/t/29q7x,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25306/2010canlii25306.html,TNT-03149-10 (Re),2010 CanLII 25306 (ON LTB),en,TNT-03149-10,2010-04-07,rental unit — water intrusion — tiles — residential complex — full amount owing,,2010onltb1000696,NA
onltb,2010canlii25276,https://canlii.ca/t/29q5c,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25276/2010canlii25276.html,TEL-02156-10-RV (Re),2010 CanLII 25276 (ON LTB),en,TEL-02156-10-RV,2010-04-07,eviction — tenancy — rent deposit — pay — owing,,2010onltb1000666,NA
onltb,2010canlii25250,https://canlii.ca/t/29q4h,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25250/2010canlii25250.html,SOT-03754-10 (Re),2010 CanLII 25250 (ON LTB),en,SOT-03754-10,2010-04-07,arising from this tenancy — settles — toll — enjoyment — accrue,,2010onltb1000640,NA
onltb,2010canlii25211,https://canlii.ca/t/29q36,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25211/2010canlii25211.html,EAT-05124-10 (Re),2010 CanLII 25211 (ON LTB),en,EAT-05124-10,2010-04-07,rental — mirror — work — pylons — tenancy,,2010onltb1000601,NA
onltb,2010canlii25191,https://canlii.ca/t/29q2j,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25191/2010canlii25191.html,EAL-04955-10-SA (Re),2010 CanLII 25191 (ON LTB),en,EAL-04955-10-SA,2010-04-07,issued — motion to set aside — evict — rent — toll,,2010onltb1000581,NA
onltb,2010canlii67978,https://canlii.ca/t/2dhbx,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii67978/2010canlii67978.html,SWL-04389-09-RV (Re),2010 CanLII 67978 (ON LTB),en,SWL-04389-09-RV,2010-04-06,name removed — tenancy — rental unit — rent — eviction,,2010onltb1001907,NA
onltb,2010canlii25457,https://canlii.ca/t/29q7c,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25457/2010canlii25457.html,TEL-02806-10-RV (Re),2010 CanLII 25457 (ON LTB),en,TEL-02806-10-RV,2010-04-06,request to review — contractor — serious error — summonsed — rental,,2010onltb1000767,NA
onltb,2010canlii25456,https://canlii.ca/t/29q77,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25456/2010canlii25456.html,TEL-00159-09 (Re),2010 CanLII 25456 (ON LTB),en,TEL-00159-09,2010-04-06,eviction — tenancy — rent deposit — pay — owing,,2010onltb1000766,NA
onltb,2010canlii25446,https://canlii.ca/t/29q6x,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25446/2010canlii25446.html,TST-02809 (Re),2010 CanLII 25446 (ON LTB),en,TST-02809,2010-04-06,paint — mattress — unit — rent — abatement,,2010onltb1000756,NA
onltb,2010canlii25298,https://canlii.ca/t/29q7m,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25298/2010canlii25298.html,TET-02567-10 (Re),2010 CanLII 25298 (ON LTB),en,TET-02567-10,2010-04-06,rental unit — leaks — basement — mould — flood,,2010onltb1000688,NA
onltb,2010canlii25265,https://canlii.ca/t/29q4z,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25265/2010canlii25265.html,SWL-06686-10 (Re),2010 CanLII 25265 (ON LTB),en,SWL-06686-10,2010-04-06,eviction — tenancy — rent deposit — pay — owing,,2010onltb1000655,NA
onltb,2010canlii25251,https://canlii.ca/t/29q4j,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25251/2010canlii25251.html,SOT-02476-10 (Re),2010 CanLII 25251 (ON LTB),en,SOT-02476-10,2010-04-06,rental unit — residential complex — pictures — snow removal — stairs,,2010onltb1000641,NA
onltb,2010canlii25229,https://canlii.ca/t/29q3s,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25229/2010canlii25229.html,SOL-03363-10 (Re),2010 CanLII 25229 (ON LTB),en,SOL-03363-10,2010-04-06,rent — toll — charges — owe — credited,,2010onltb1000619,NA
onltb,2010canlii25227,https://canlii.ca/t/29q3q,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25227/2010canlii25227.html,NOT-01258-10 (Re),2010 CanLII 25227 (ON LTB),en,NOT-01258-10,2010-04-06,rental unit — interfered — residential complex — coerced — obstructed,,2010onltb1000617,NA
onltb,2010canlii25220,https://canlii.ca/t/29q3h,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25220/2010canlii25220.html,NOL-01390-10 (Re),2010 CanLII 25220 (ON LTB),en,NOL-01390-10,2010-04-06,wilfully caused undue damage — occupant of the rental unit — permitted at the residential complex — enraged — seriously impaired the safety,,2010onltb1000610,NA
onltb,2010canlii25219,https://canlii.ca/t/29q3g,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25219/2010canlii25219.html,NOL-01397-10 (Re),2010 CanLII 25219 (ON LTB),en,NOL-01397-10,2010-04-06,rent increase — representative — served — adjourn — evict,,2010onltb1000609,NA
onltb,2010canlii25192,https://canlii.ca/t/29q2k,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25192/2010canlii25192.html,EAL-05000-10 (Re),2010 CanLII 25192 (ON LTB),en,EAL-05000-10,2010-04-06,eviction — rental unit — tenancy — place to live — purpose of residential occupation,,2010onltb1000582,NA
onltb,2010canlii25259,https://canlii.ca/t/29q4s,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25259/2010canlii25259.html,SWL-05662-10 (Re),2010 CanLII 25259 (ON LTB),en,SWL-05662-10,2010-04-05,tenancy — rent deposit — eviction — unit — pay,,2010onltb1000649,NA
onltb,2010canlii25424,https://canlii.ca/t/29q67,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25424/2010canlii25424.html,TNL-03757-10 (Re),2010 CanLII 25424 (ON LTB),en,TNL-03757-10,2010-04-02,tenancy — rent deposit — pay — rental unit — termination,,2010onltb1000734,NA
onltb,2010canlii101041,https://canlii.ca/t/gl7q3,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii101041/2010canlii101041.html,TEL-26028 (Re),2010 CanLII 101041 (ON LTB),en,TEL-26028,2010-04-01,name removed — occupant of the rental unit — rent-geared-to-income — tenancy — residential complex,,2010onltb1002350,NA
onltb,2010canlii65564,https://canlii.ca/t/2d8v9,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii65564/2010canlii65564.html,SWL-06513-10-AM (Re),2010 CanLII 65564 (ON LTB),en,SWL-06513-10-AM,2010-04-01,tenancy — rent — non-voidable — rental unit — pay,,2010onltb1001792,NA
onltb,2010canlii25426,https://canlii.ca/t/29q69,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25426/2010canlii25426.html,TNL-32772 (Re),2010 CanLII 25426 (ON LTB),en,TNL-32772,2010-04-01,eviction — unit — rent deposit — persistently — tenancy,,2010onltb1000736,NA
onltb,2010canlii25413,https://canlii.ca/t/29q5w,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25413/2010canlii25413.html,TNL-03015-10 (Re),2010 CanLII 25413 (ON LTB),en,TNL-03015-10,2010-04-01,tenancy — unit — evict — settles — toll,,2010onltb1000723,NA
onltb,2010canlii25408,https://canlii.ca/t/29q2f,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25408/2010canlii25408.html,CEL-21768 (Re),2010 CanLII 25408 (ON LTB),en,CEL-21768,2010-04-01,weighted useful life for capital — total percentage increase set — useful life for capital expenditures — guideline — landlord,,2010onltb1000718,NA
onltb,2010canlii25297,https://canlii.ca/t/29q7k,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25297/2010canlii25297.html,TEL-02922-10 (Re),2010 CanLII 25297 (ON LTB),en,TEL-02922-10,2010-04-01,tenancy — rent deposit — eviction — owing — pay,,2010onltb1000687,NA
onltb,2010canlii25288,https://canlii.ca/t/29q7b,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25288/2010canlii25288.html,TEL-02667-10 (Re),2010 CanLII 25288 (ON LTB),en,TEL-02667-10,2010-04-01,occupant of the rental unit — reasonable enjoyment — permitted in the residential complex — circuit — unplugging,,2010onltb1000678,NA
onltb,2010canlii25277,https://canlii.ca/t/29q5f,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25277/2010canlii25277.html,TEL-03334-10 (Re),2010 CanLII 25277 (ON LTB),en,TEL-03334-10,2010-04-01,guests — rental unit — tenancy — eviction — smoke in the unit,,2010onltb1000667,NA
onltb,2010canlii25275,https://canlii.ca/t/29q58,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25275/2010canlii25275.html,SWT-06578-10 (Re),2010 CanLII 25275 (ON LTB),en,SWT-06578-10,2010-04-01,enjoyment of the rental unit — change the locks — television — prior to commencement — reasonable enjoyment of the rental,,2010onltb1000665,NA
onltb,2010canlii25254,https://canlii.ca/t/29q4m,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25254/2010canlii25254.html,SOT-03794-10 (Re),2010 CanLII 25254 (ON LTB),en,SOT-03794-10,2010-04-01,toll — maintenance — application — housing — withdrawal,,2010onltb1000644,NA
onltb,2010canlii25231,https://canlii.ca/t/29q3v,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25231/2010canlii25231.html,SOL-03398-10 (Re),2010 CanLII 25231 (ON LTB),en,SOL-03398-10; SOT-03759-10,2010-04-01,rental unit — tenancy — eviction — interfered — agrees,,2010onltb1000621,NA
onltb,2010canlii25217,https://canlii.ca/t/29q3d,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25217/2010canlii25217.html,NOL-01379-10-SA (Re),2010 CanLII 25217 (ON LTB),en,NOL-01379-10-SA,2010-04-01,terminate the tenancy — motion to set aside — evict — issued — toll,,2010onltb1000607,NA
onltb,2010canlii25215,https://canlii.ca/t/29q3b,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25215/2010canlii25215.html,NOL-01328-10 (Re),2010 CanLII 25215 (ON LTB),en,NOL-01328-10,2010-04-01,eviction — tenancy — rent deposit — cheque charges — pay,,2010onltb1000605,NA
onltb,2010canlii18590,https://canlii.ca/t/29bg6,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18590/2010canlii18590.html,EAL-05209-10 (Re),2010 CanLII 18590 (ON LTB),en,EAL-05209-10,2010-04-01,tenancy — lawful monthly rent — eviction — pay — arrears,,2010onltb1000422,NA
onltb,2010canlii25405,https://canlii.ca/t/29q2b,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii25405/2010canlii25405.html,CET-02263-10 (Re),2010 CanLII 25405 (ON LTB),en,CET-02263-10,2010-03-31,laundry — park behind the school bus — interfered with the reasonable enjoyment — alarm — parking,,2010onltb1000715,NA
onltb,2010canlii18732,https://canlii.ca/t/29bm1,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18732/2010canlii18732.html,TSL-29054 (Re),2010 CanLII 18732 (ON LTB),en,TSL-29054,2010-03-31,terminate the tenancy — application — rental unit — evidence — dog,,2010onltb1000564,NA
onltb,2010canlii18672,https://canlii.ca/t/29bjw,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18672/2010canlii18672.html,TEL-02026-09 (Re),2010 CanLII 18672 (ON LTB),en,TEL-02026-09; TET-02187-10,2010-03-31,washing machine — rental unit — cockroaches — beginning of the tenancy — garage door,,2010onltb1000504,NA
onltb,2010canlii18664,https://canlii.ca/t/29bjm,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18664/2010canlii18664.html,SWT-05457-10 (Re),2010 CanLII 18664 (ON LTB),en,SWT-01735-09; SWT-05457-10,2010-03-31,rent deposit — vacated the rental unit — tenancy — name removed — diem,,2010onltb1000496,NA
onltb,2010canlii18646,https://canlii.ca/t/29bj2,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18646/2010canlii18646.html,SWL-03858-09-RV (Re),2010 CanLII 18646 (ON LTB),en,SWL-03858-09-RV,2010-03-31,application — properly served with notice — evict — cancelled — review,,2010onltb1000478,NA
onltb,2010canlii18637,https://canlii.ca/t/29bhq,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18637/2010canlii18637.html,SOT-03024-10 (Re),2010 CanLII 18637 (ON LTB),en,SOT-03024-10,2010-03-31,application — toll — heard — enjoyment — interfered,,2010onltb1000469,NA
onltb,2010canlii18634,https://canlii.ca/t/29bhm,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18634/2010canlii18634.html,SOL-03166-10 (Re),2010 CanLII 18634 (ON LTB),en,SOL-03166-10,2010-03-31,outstanding arrears of rent — failed — mediated settlement — tenancy — representative,,2010onltb1000466,NA
onltb,2010canlii18587,https://canlii.ca/t/29bg2,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18587/2010canlii18587.html,EAL-04523-10 (Re),2010 CanLII 18587 (ON LTB),en,EAL-04523-10,2010-03-31,evict — rent — toll — charges — owe,,2010onltb1000419,NA
onltb,2010canlii18739,https://canlii.ca/t/29bm6,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18739/2010canlii18739.html,TSL-29423-RV (Re),2010 CanLII 18739 (ON LTB),en,TSL-29423-RV,2010-03-30,must pay — eviction — continue the tenancy — owing — application,,2010onltb1000571,NA
onltb,2010canlii18641,https://canlii.ca/t/29bhv,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18641/2010canlii18641.html,SOT-03628-10 (Re),2010 CanLII 18641 (ON LTB),en,SOT-03628-10; SOL-03946-10,2010-03-30,rental unit — tenancy — vacated — eviction may be enforced — directed to give vacant possession,,2010onltb1000473,NA
onltb,2010canlii18563,https://canlii.ca/t/29bf9,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18563/2010canlii18563.html,CEL-02513-10 (Re),2010 CanLII 18563 (ON LTB),en,CEL-02513-10,2010-03-30,tenancy — must pay — eviction — rent — owing,,2010onltb1000395,NA
onltb,2010canlii18562,https://canlii.ca/t/29bf7,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18562/2010canlii18562.html,CEL-02439-10 (Re),2010 CanLII 18562 (ON LTB),en,CEL-02439-10,2010-03-30,tenancy — rent deposit — owing — must pay — eviction,,2010onltb1000394,NA
onltb,2010canlii18561,https://canlii.ca/t/29bf6,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18561/2010canlii18561.html,CEL-02418-10 (Re),2010 CanLII 18561 (ON LTB),en,CEL-02418-10,2010-03-30,rent deposit — eviction — must pay — continue the tenancy — owing,,2010onltb1000393,NA
onltb,2010canlii18557,https://canlii.ca/t/29bf2,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18557/2010canlii18557.html,CEL-02371-10 (Re),2010 CanLII 18557 (ON LTB),en,CEL-02371-10,2010-03-30,internet services at all times — rent — abatement — rental unit without giving — complex,,2010onltb1000389,NA
onltb,2010canlii18667,https://canlii.ca/t/29bjs,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18667/2010canlii18667.html,SWT-06537-10 (Re),2010 CanLII 18667 (ON LTB),en,SWT-06537-10,2010-03-29,tenancy — interfered — card — rental — rent,,2010onltb1000499,NA
onltb,2010canlii18635,https://canlii.ca/t/29bhn,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18635/2010canlii18635.html,SOL-03201-10 (Re),2010 CanLII 18635 (ON LTB),en,SOL-03201-10,2010-03-29,eviction — rental unit — rent — notice to terminate the tenancy — sign,,2010onltb1000467,NA
onltb,2010canlii18612,https://canlii.ca/t/29bgx,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18612/2010canlii18612.html,NOT-01163-10 (Re),2010 CanLII 18612 (ON LTB),en,NOT-01163-10,2010-03-29,tenancy — contract — rental unit keys — money paid as a deposit — occupancy,,2010onltb1000444,NA
onltb,2010canlii18745,https://canlii.ca/t/29bmf,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18745/2010canlii18745.html,TST-02554 (Re),2010 CanLII 18745 (ON LTB),en,TST-02554; TST-02575,2010-03-26,rental unit — basement — bathroom — residential complex — showings,,2010onltb1000577,NA
onltb,2010canlii18734,https://canlii.ca/t/29blx,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18734/2010canlii18734.html,TSL-20332 (Re),2010 CanLII 18734 (ON LTB),en,TSL-20332; TST-02206; TST-02945,2010-03-26,rent — male — rental unit — reasonable enjoyment — water,,2010onltb1000566,NA
onltb,2010canlii18721,https://canlii.ca/t/29blk,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18721/2010canlii18721.html,TNT-01978 (Re),2010 CanLII 18721 (ON LTB),en,TNT-01978,2010-03-26,meeting — laundry room — peep hole of his door — slammed — mop,,2010onltb1000553,NA
onltb,2010canlii18712,https://canlii.ca/t/29blb,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18712/2010canlii18712.html,TNL-32579 (Re),2010 CanLII 18712 (ON LTB),en,TNL-32579,2010-03-26,cheque charges — owing — pay — rent — owe,,2010onltb1000544,NA
onltb,2010canlii18696,https://canlii.ca/t/29bks,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18696/2010canlii18696.html,TET-02979-10 (Re),2010 CanLII 18696 (ON LTB),en,TET-02979-10,2010-03-26,farmer — forfeiture — money exchanges hands — sweeten — acres,,2010onltb1000528,NA
onltb,2010canlii18673,https://canlii.ca/t/29bk0,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18673/2010canlii18673.html,TEL-02712-10-RV (Re),2010 CanLII 18673 (ON LTB),en,TEL-02712-10-RV,2010-03-26,mediated — evict — toll — tenancy — owes,,2010onltb1000505,NA
onltb,2010canlii18632,https://canlii.ca/t/29bhk,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18632/2010canlii18632.html,SOL-03188-10 (Re),2010 CanLII 18632 (ON LTB),en,SOL-03188-10,2010-03-26,terminate the tenancy — evict — rental unit — tenancy for non-payment of rent — landlord,,2010onltb1000464,NA
onltb,2010canlii18619,https://canlii.ca/t/29bh4,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18619/2010canlii18619.html,SOL-01922-09 (Re),2010 CanLII 18619 (ON LTB),en,SOL-01922-09,2010-03-26,tenancy — eviction — rental unit — rent deposit — basement,,2010onltb1000451,NA
onltb,2010canlii18591,https://canlii.ca/t/29bg5,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18591/2010canlii18591.html,EAL-04784-10 (Re),2010 CanLII 18591 (ON LTB),en,EAL-04784-10,2010-03-26,rent deposit — rental unit — illegal drug — eviction — tenancy,,2010onltb1000423,NA
onltb,2010canlii18580,https://canlii.ca/t/29bfr,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18580/2010canlii18580.html,EAL-02780-09-RV (Re),2010 CanLII 18580 (ON LTB),en,EAL-02780-09-RV,2010-03-26,evict — terminate the tenancy — entire amount owing — rent — persistently,,2010onltb1000412,NA
onltb,2010canlii18564,https://canlii.ca/t/29bf8,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18564/2010canlii18564.html,CEL-21684-RV (Re),2010 CanLII 18564 (ON LTB),en,CEL-21684-RV,2010-03-26,rent arrears — vacated the rental unit — notice of termination — owes — deposit,,2010onltb1000396,NA
onltb,2010canlii18558,https://canlii.ca/t/29bf3,https://www.canlii.org/en/on/onltb/doc/2010/2010canlii18558/2010canlii18558.html,CEL-02377-10 (Re),2010 CanLII 18558 (ON LTB),en,CEL-02377-10,2010-03-26,permitted in the residential complex — enjoyment — occupant — interfered — unit,,2010onltb1000390,NA
